name,price,product_dimensions,description,sustainability_features,rating,number_of_reviews,product_page_url,product_id
"DWCN Black Blackout Curtains for Bedroom Sewn with Tiebacks - Thermal Insulated Light Blocking Grommet Window Curtains for Living Room, 42 x 63 inch Length, Set of 2 Drape Panels",$13.54,,"Package Includes: 2 blackout curtain panels, each panel measures 42W X 63L inches, featuring 6 rust proof silver grommets on the top for easy installation and sliding (diameter is 1.6 inch). Quality Fabric & Special Design: These insulated curtains are crafted from high quality durable material. Each panel has 2 tiebacks with the same fabric sewn on both side of the curtain. Featuring quality stitch work, inspected to ensure no loose threads, all seams and hem aligned. Blackout Performance & Energy Saving: Triple weaved blackout curtains can block out most of sunlight and harmful UV rays. (Dark color makes better performance) In addition, these curtains will balance room temperature by insulating against summer heat and winter chill. Thereby saving energy cost for your family. Privacy and Noise Reducing Curtains for Windows: Our blackout curtain panels with tiebacks are perfect for kidâs room, bedroom, living room and dining room, they provide utmost privacy and noise reducing when unfolded. These light blocking curtains can be machine washed, no bleaching, and iron at low temperature if required. Colors wonât fade away with time goes by.","Recycled materials
Contains at least 95% recycled material.
As certified by
Recycled Claim Standard 100",4.6 out of 5 stars,"2,775 ratings",https://www.amazon.com/-/zh/dp/B08Q3FGJ46/ref=sr_1_37?dib=eyJ2IjoiMSJ9.I09caVW14yI8WuuMdrjIggKVr8gQqRiTk7bHeLj6B7IFl5YkyyHZChhvp-DkL4G2xUSV3feGMHU7perAeoKInDjr0Xo7FtqwI1COMuTZnzA4UePfvRzMDdNCZfUajPeWPQbi8GePkNE7RheLK89K7PMCne0uCqp53xHQOo3kcyg.NOfs4NokuD8_N5qd9t-0CGZ383u-xgnIvpAM5k2aTXg&dib_tag=se&qid=1719041065&sr=8-37&srs=21411242011,B08Q3FGJ46
Amazon Essentials Unisex Kids and Toddlers' Lightweight Puffer Jacket (Previously Amazon Aware),$49.98,,,"Recycled materials
This product has sustainability features recognized by trusted certifications.
As certified by
Recycled Claim Standard 100

Recycled materials
Contains at least 95% recycled material.
As certified by
Recycled Claim Standard 100",4.3 out of 5 stars,51 ratings,https://www.amazon.com/-/zh/dp/B0BGGJ22KV/ref=sr_1_38?dib=eyJ2IjoiMSJ9.I09caVW14yI8WuuMdrjIggKVr8gQqRiTk7bHeLj6B7IFl5YkyyHZChhvp-DkL4G2xUSV3feGMHU7perAeoKInDjr0Xo7FtqwI1COMuTZnzA4UePfvRzMDdNCZfUajPeWPQbi8GePkNE7RheLK89K7PMCne0uCqp53xHQOo3kcyg.NOfs4NokuD8_N5qd9t-0CGZ383u-xgnIvpAM5k2aTXg&dib_tag=se&qid=1719041065&sr=8-38&srs=21411242011,B0BGGJ22KV
"MATEPROX Compatible with iPhone 15 Pro Max Case, Clear Thin Slim Crystal Transparent Cover Shockproof Bumper Case for iPhone 15 Pro Max 6.7"" 2023-Pink",$14.99,,"âThis cell phone case is only compatible with iPhone 15 Pro Max (2023 release) 6.7 inch. Support wireless chargingï¼universal to all car mounts. âClear, slim, thin, sleek, stylish, pocket-friendly. Made with hard PC and soft TPE bumper. Slim design.Ultra transparent and Anti-Yellow back. â?.5mm raised lip camera lens protection, screen protection.It can protect your screen and camera when it on the ground and from drops. âThe soft bumper of this case is made of premium TPE material,it will not scratch your iPhone.It's easy to install and take off. âMATEPROX comes with one-year warranty, please feel free to contact us when you have any question.","Recycled materials
Contains at least 95% recycled material.
As certified by
Recycled Claim Standard 100",4.6 out of 5 stars,136 ratings,https://www.amazon.com/-/zh/dp/B0CD7FG9K2/ref=sr_1_39?dib=eyJ2IjoiMSJ9.I09caVW14yI8WuuMdrjIggKVr8gQqRiTk7bHeLj6B7IFl5YkyyHZChhvp-DkL4G2xUSV3feGMHU7perAeoKInDjr0Xo7FtqwI1COMuTZnzA4UePfvRzMDdNCZfUajPeWPQbi8GePkNE7RheLK89K7PMCne0uCqp53xHQOo3kcyg.NOfs4NokuD8_N5qd9t-0CGZ383u-xgnIvpAM5k2aTXg&dib_tag=se&qid=1719041065&sr=8-39&srs=21411242011,B0CD7FG9K2
"S925 Sterling Silver Choker Necklace for Women, Dainty Sliver Chain Layering Simple Curb Link Figaro Thin Box Chain Beaded Chain Necklace for Women Girl Jewelry",$8.99,,,"Recycled materials
This product has sustainability features recognized by trusted certifications.
As certified by
Recycled Claim Standard 100

Recycled materials
Contains at least 95% recycled material.
As certified by
Recycled Claim Standard 100",3.8 out of 5 stars,28 ratings,https://www.amazon.com/-/zh/dp/B0CJ8XRBFL/ref=sr_1_40?dib=eyJ2IjoiMSJ9.I09caVW14yI8WuuMdrjIggKVr8gQqRiTk7bHeLj6B7IFl5YkyyHZChhvp-DkL4G2xUSV3feGMHU7perAeoKInDjr0Xo7FtqwI1COMuTZnzA4UePfvRzMDdNCZfUajPeWPQbi8GePkNE7RheLK89K7PMCne0uCqp53xHQOo3kcyg.NOfs4NokuD8_N5qd9t-0CGZ383u-xgnIvpAM5k2aTXg&dib_tag=se&qid=1719041065&sr=8-40&srs=21411242011,B0CJ8XRBFL
Amazon Aware Women's Relaxed-Fit Water Repellent Recycled Polyester Puffer Vest (Available in Plus Size) (Previously,$33.98,,,"Recycled materials
This product has sustainability features recognized by trusted certifications.
As certified by
Recycled Claim Standard 100

Recycled materials
Contains at least 95% recycled material.
As certified by
Recycled Claim Standard 100",4.2 out of 5 stars,73 ratings,https://www.amazon.com/-/zh/dp/B09V8GHYSG/ref=sr_1_41?dib=eyJ2IjoiMSJ9.I09caVW14yI8WuuMdrjIggKVr8gQqRiTk7bHeLj6B7IFl5YkyyHZChhvp-DkL4G2xUSV3feGMHU7perAeoKInDjr0Xo7FtqwI1COMuTZnzA4UePfvRzMDdNCZfUajPeWPQbi8GePkNE7RheLK89K7PMCne0uCqp53xHQOo3kcyg.NOfs4NokuD8_N5qd9t-0CGZ383u-xgnIvpAM5k2aTXg&dib_tag=se&qid=1719041065&sr=8-41&srs=21411242011,B09V8GHYSG
"Doli Yearning Premium Floating Pool Chlorine Floater, Chlorine Dispenser for Chemical Tablets Fits 1"" and 3"" Tabs Bromine Holder (Duck)â?,19.99,,This dispenser could store 3â?of chlorine tablets at the same time and holds up to 4 tablets. Made of durable ABS plastic which could avoid chlorine corrosion and cracking or fading caused by sunshine"," which can be used for years. DO NOT MIX Chemical When Using this Floating Pool Chlorine Dispenser. Product Size: 9"""" Diameter x 10"""" Tall. New design with Premium Quality""","Recycled materials
Contains at least 95% recycled material.
As certified by
Recycled Claim Standard 100",4.6 out of 5 stars,"1,251 ratings",https://www.amazon.com/-/zh/dp/B09Q5PZZVT/ref=sr_1_42?dib=eyJ2IjoiMSJ9.I09caVW14yI8WuuMdrjIggKVr8gQqRiTk7bHeLj6B7IFl5YkyyHZChhvp-DkL4G2xUSV3feGMHU7perAeoKInDjr0Xo7FtqwI1COMuTZnzA4UePfvRzMDdNCZfUajPeWPQbi8GePkNE7RheLK89K7PMCne0uCqp53xHQOo3kcyg.NOfs4NokuD8_N5qd9t-0CGZ383u-xgnIvpAM5k2aTXg&dib_tag=se&qid=1719041065&sr=8-42&srs=21411242011,,,
Doli Yearning Upgrade Baby Bath Thermometer|Kids' Bathroom Safety Product|Fahrenheit and Celsius|Baby Bath Floating Toys|Water Thermometerâ?12.99,,"âãEASY TO GET STARTEDã?Brand-New Design. NO more insulation spacer. GREATER ACCURACY & WATER RESISTANCE. IT will AUTOMATICALLY TURN OFF. âãEXCELLENT QUALITYã?Made from single piece BPA free gentle plastic with a built-in sealed battery, all thermometers are IPX7 waterproof rated, and have been tested and inspected strictly before they leave factory. They are certificated by 3rd party lab that are compliance to ASTMF963 and CE, meet all relevant safety norms making them suitable for use as both bathtub thermometer and toy perfect even for your babies or toddlers. âãMULTI-PURPOSEã?Your thermometer can easily to be used to measure the temperature of your bathtub or child's bedroom. It's stable design means unlike some other designs it's less likely to flip over and misread the temperature as it floats. âãPEACE OF MINDã?As a parent knowing your baby is safe and healthy is the most important thing. Your Bath and Room Thermometer removes all guesswork providing accurate and reliable water and air temperatures in seconds, ensuring you are never in doubt that your bathtub or nursery is not too hot or cold. It's red LED warning light flashes if the temperature is too hot and it also has messages on the display too for extra reassurance. âãTWO TEMPERATURE MODESã?The thermometer can display in both Fahrenheit and Celsius degree. At least 1 year battery lifespan to let you avoid the trouble of constantly changing the battery.","Recycled materials
Contains at least 95% recycled material.
As certified by
Recycled Claim Standard 100",4.5 out of 5 stars,443 ratings,https://www.amazon.com/-/zh/dp/B08GFKVJ53/ref=sr_1_43?dib=eyJ2IjoiMSJ9.I09caVW14yI8WuuMdrjIggKVr8gQqRiTk7bHeLj6B7IFl5YkyyHZChhvp-DkL4G2xUSV3feGMHU7perAeoKInDjr0Xo7FtqwI1COMuTZnzA4UePfvRzMDdNCZfUajPeWPQbi8GePkNE7RheLK89K7PMCne0uCqp53xHQOo3kcyg.NOfs4NokuD8_N5qd9t-0CGZ383u-xgnIvpAM5k2aTXg&dib_tag=se&qid=1719041065&sr=8-43&srs=21411242011,,
Gold Star Earrings Dangle 14K Gold Plated Star Long Tassel Drop Dangle Earrings for Women Girls Dangling Lucky Star Jewelry Cute Trendy Star Accessories Gifts,$9.99,,,"Recycled materials
This product has sustainability features recognized by trusted certifications.
As certified by
Recycled Claim Standard 100

Recycled materials
Contains at least 95% recycled material.
As certified by
Recycled Claim Standard 100",4.6 out of 5 stars,43 ratings,https://www.amazon.com/-/zh/dp/B0C749RSQ7/ref=sr_1_49?dib=eyJ2IjoiMSJ9.GK4PJ4ok_h0tF1tRIZ2kGjW1k4Zcn0x4ilhpZLdHSRLSDTZAQsaSaj01f2rPXGWGADJiY6t_r-u6s2mEoCJqjw.Pf_vrHuajxf1bzbfxOv3h8PL86axBetCCTCcbRtUeqg&dib_tag=se&qid=1719041131&sr=8-49&srs=21411242011,B0C749RSQ7
Amazon Essentials Women's Classic-Fit Long-Sleeve Quarter-Zip Polar Fleece Pullover Jacket (Available in Plus Size),$43.98,,,"Recycled materials
This product has sustainability features recognized by trusted certifications.
As certified by
Recycled Claim Standard 100

Recycled materials
Contains at least 95% recycled material.
As certified by
Recycled Claim Standard 100",4.4 out of 5 stars,"1,245 ratings",https://www.amazon.com/-/zh/dp/B097F41Q35/ref=sr_1_50?dib=eyJ2IjoiMSJ9.GK4PJ4ok_h0tF1tRIZ2kGjW1k4Zcn0x4ilhpZLdHSRLSDTZAQsaSaj01f2rPXGWGADJiY6t_r-u6s2mEoCJqjw.Pf_vrHuajxf1bzbfxOv3h8PL86axBetCCTCcbRtUeqg&dib_tag=se&qid=1719041131&sr=8-50&srs=21411242011,B097F41Q35
Amazon Essentials Men's Full-Zip Polar Fleece Vest (Available in Big & Tall),$29.99,,,"Recycled materials
This product has sustainability features recognized by trusted certifications.
As certified by
Recycled Claim Standard 100

Recycled materials
Contains at least 95% recycled material.
As certified by
Recycled Claim Standard 100",4.5 out of 5 stars,"12,625 ratings",https://www.amazon.com/-/zh/dp/B096YLYT28/ref=sr_1_51?dib=eyJ2IjoiMSJ9.GK4PJ4ok_h0tF1tRIZ2kGjW1k4Zcn0x4ilhpZLdHSRLSDTZAQsaSaj01f2rPXGWGADJiY6t_r-u6s2mEoCJqjw.Pf_vrHuajxf1bzbfxOv3h8PL86axBetCCTCcbRtUeqg&dib_tag=se&qid=1719041131&sr=8-51&srs=21411242011,B096YLYT28
Amazon Essentials Men's Slim-Fit Stretch Golf Pant,$33.99,,,"Recycled materials
This product has sustainability features recognized by trusted certifications.
As certified by
Global Recycled Standard   Recycled Claim Standard 100   Global Recycled Standard   Global Recycled Standard   OEKO-TEX STANDARD 100

Recycled materials
Contains at least 50% recycled material.
As certified by
Global Recycled Standard   Recycled Claim Standard 100   Global Recycled Standard   Global Recycled Standard   OEKO-TEX STANDARD 100",4.3 out of 5 stars,"16,907 ratings",https://www.amazon.com/-/zh/dp/B096YLMHL2/ref=sr_1_52?dib=eyJ2IjoiMSJ9.GK4PJ4ok_h0tF1tRIZ2kGjW1k4Zcn0x4ilhpZLdHSRLSDTZAQsaSaj01f2rPXGWGADJiY6t_r-u6s2mEoCJqjw.Pf_vrHuajxf1bzbfxOv3h8PL86axBetCCTCcbRtUeqg&dib_tag=se&qid=1719041131&sr=8-52&srs=21411242011,B096YLMHL2
"DWCN Valance Curtains for Living Room, Navy Window Valance Solid Short Topper, Short Curtains Valance for Small Window, Farmhouse Valance -1 Panel, 42 X 18 Inch, Navy Blue",$10.55,,"Premium Materialï¼DWCN curtains are made of 100% chemical-free, premium quality durable polyester fabric, which is moderately light, super smooth and soft. Each door curtain panel is made with quality stitching and all seams and hems are aligned. Size: Each package comes with 1 panel of 42 wide by 18 long curtain. 3 inch rod pocket window valances can fit up to any standard rods perfectly. Function: This type of curtain can be used as a topper for window treatments or on its own for shorter windows. It blocks partial light and heat, protects privacy, and adds elegance to window treatments and overall appearance of the room. Multiple Application: A variety of colors and sizes are available. Simple and elegant design suitable for your kitchen, bathroom, bedroom, basement, living room, kids room, study room, dining room, laundry room and more nicely. Easy Care: Machine washable in gentle cycle and cold water,do not bleach.Warm iron and tumble dry at low temperatures.","Recycled materials
Contains at least 95% recycled material.
As certified by
Recycled Claim Standard 100",4.2 out of 5 stars,250 ratings,https://www.amazon.com/-/zh/dp/B0BY1WY2NY/ref=sr_1_53?dib=eyJ2IjoiMSJ9.GK4PJ4ok_h0tF1tRIZ2kGjW1k4Zcn0x4ilhpZLdHSRLSDTZAQsaSaj01f2rPXGWGADJiY6t_r-u6s2mEoCJqjw.Pf_vrHuajxf1bzbfxOv3h8PL86axBetCCTCcbRtUeqg&dib_tag=se&qid=1719041131&sr=8-53&srs=21411242011,B0BY1WY2NY
"MATEPROX Compatible with iPhone 15 Plus Case, Clear Thin Slim Crystal Transparent Cover Shockproof Bumper Case for iPhone 15 Plus 6.7"" 2023-Pink",$14.99,,"âThis cell phone case is only compatible with iPhone 15 Plus (2023 release-2 cameras) 6.7 inch. Support wireless chargingï¼universal to all car mounts. âClear, slim, thin, sleek, stylish, pocket-friendly. Made with hard PC and soft TPE bumper. Slim design.Ultra transparent and Anti-Yellow back. â?.5mm raised lip camera lens protection, screen protection.It can protect your screen and camera when it on the ground and from drops. âThe soft bumper of this case is made of premium TPE material,it will not scratch your iPhone.It's easy to install and take off. âMATEPROX comes with one-year warranty, please feel free to contact us when you have any question.","Recycled materials
Contains at least 95% recycled material.
As certified by
Recycled Claim Standard 100",4.7 out of 5 stars,216 ratings,https://www.amazon.com/-/zh/dp/B0CD7B4JDH/ref=sr_1_49?dib=eyJ2IjoiMSJ9.EcJxtr1fMlYbs-9VcX7IdWKNyGFh5V63cy1L4GjWQ9MinG_knYgeKqAEVirLPHx4n1NoALYH7KtafMkyb96ZAOthahIuYn04sxMB0DrGHXVLNfDDlMdUjMs62krZLCfzOKuzoY9Au_oNJLJMqgv1XHM1T-epf34anShYJ0POFAA.17TUNv5bERLh64hTY4OrejiwFkijZpStvLJhaialcNo&dib_tag=se&qid=1719041131&sr=8-49&srs=21411242011,B0CD7B4JDH
FNTCASE for iPhone 15 Phone Case: Military Grade Shockproof Full Protection Hard Phonecase with Kickstand - Dual Layer Matte Textured Drop Proof Rugged Protective Cover - 6.1 Inch Black,$20.99,,"Dual-layer Protection: This iPhone 15 Case has a Dual-layer sturdy protection structure: Military-grade drop tested, Drop proof, Impact resistant, Scratch proof mobile phone case. Built-In Kickstand: This iPhone 15 Phone Case with a stand works perfectly both in vertical and horizontal positions. Convenient for reading, watching movies, playing games, browsing the web, and face-to-face chatting with friends.Provides hands-free portrait and landscape viewing angles. Bulit-in Screen Protector: with excellent light transmission and responsive touch performance, and preventing accidental scratches on your phone. The built-in screen protection design perfectly solves the trouble of put on a screen protector for you. Unique Dust-proof Port Cover Design: This Case for iPhone 15 is designed with Dust-proof Port Cover, which protects your phone's charging port and mute button to prevent dust from entering. Case iPhone 15 Use Comfortable: The non-slip texture on both sides has a better grip, and matte edges reduce the adhesion of fingerprints and oil to ensure visual cleaning while enhancing the hand-held touch to make the case not easy to slip from your hand. Provides all-round protection for your mobile phone case in all activities, especially when working outdoors, doing sports, camping, traveling.","Recycled materials
Contains at least 95% recycled material.
As certified by
Recycled Claim Standard 100",4.4 out of 5 stars,547 ratings,https://www.amazon.com/-/zh/dp/B0CD42X9S4/ref=sr_1_50?dib=eyJ2IjoiMSJ9.EcJxtr1fMlYbs-9VcX7IdWKNyGFh5V63cy1L4GjWQ9MinG_knYgeKqAEVirLPHx4n1NoALYH7KtafMkyb96ZAOthahIuYn04sxMB0DrGHXVLNfDDlMdUjMs62krZLCfzOKuzoY9Au_oNJLJMqgv1XHM1T-epf34anShYJ0POFAA.17TUNv5bERLh64hTY4OrejiwFkijZpStvLJhaialcNo&dib_tag=se&qid=1719041131&sr=8-50&srs=21411242011,B0CD42X9S4
"DWCN Grey Faux Linen Ombre Sheer Curtains - Semi Voile Gradient Grommet Top Curtains for Bedroom and Living Room, Set of 2 Window Curtain Panels, 52 x 84 Inches Long",$19.99,,"Your package will include 2 gradient grey faux linen sheer curtains, each panel measuring 52 W by 84 L for a total size of 104 W x 84 L inch, 8 rustproof silver grommets(1.6 inch inner diameter) at the top and material is high quality. These faux linen ombre sheer curtains are woven from chemical free 100-percent tear resistant and durable polyester. Lightweight and elegant, our panels could hang separately or paired with other curtains. Perfect for any living room, bedroom, dining room and office. Our gradient sheer curtains have unique ombre effect, the depth of color at the edge that gradually shallows at the center to a softer white, added elegance to window treatments and overall appearance of the room. The modern and ethereal faux linen sheer curtains provide just privacy yet still allow the room to have adequate light. Bring you a different experience. These ombre sheer curtain panels are machine washable in cold water, gentle cycle, tumble dry on low, hand wash (recommended), do not bleach, low temperature ironing.","Recycled materials
Contains at least 95% recycled material.
As certified by
Recycled Claim Standard 100",4.6 out of 5 stars,"7,220 ratings",https://www.amazon.com/-/zh/dp/B07WRPJCD1/ref=sr_1_51?dib=eyJ2IjoiMSJ9.EcJxtr1fMlYbs-9VcX7IdWKNyGFh5V63cy1L4GjWQ9MinG_knYgeKqAEVirLPHx4n1NoALYH7KtafMkyb96ZAOthahIuYn04sxMB0DrGHXVLNfDDlMdUjMs62krZLCfzOKuzoY9Au_oNJLJMqgv1XHM1T-epf34anShYJ0POFAA.17TUNv5bERLh64hTY4OrejiwFkijZpStvLJhaialcNo&dib_tag=se&qid=1719041131&sr=8-51&srs=21411242011,B07WRPJCD1
Amazon Essentials Womens Relaxed-Fit Recycled Polyester Padded Cropped Bomber Jacket,$39.99,,,"Recycled materials
This product has sustainability features recognized by trusted certifications.
As certified by
Recycled Claim Standard 100

Recycled materials
Contains at least 95% recycled material.
As certified by
Recycled Claim Standard 100",4.0 out of 5 stars,38 ratings,https://www.amazon.com/-/zh/dp/B0BJF49TT2/ref=sr_1_52?dib=eyJ2IjoiMSJ9.EcJxtr1fMlYbs-9VcX7IdWKNyGFh5V63cy1L4GjWQ9MinG_knYgeKqAEVirLPHx4n1NoALYH7KtafMkyb96ZAOthahIuYn04sxMB0DrGHXVLNfDDlMdUjMs62krZLCfzOKuzoY9Au_oNJLJMqgv1XHM1T-epf34anShYJ0POFAA.17TUNv5bERLh64hTY4OrejiwFkijZpStvLJhaialcNo&dib_tag=se&qid=1719041131&sr=8-52&srs=21411242011,B0BJF49TT2
"DWCN Ombre Blackout Curtains for Bedroom - Damask Patterned Thermal Insulated Energy Saving Grommet Curtains for Living Room, Set of 2 Panels, 52 x 84 Inch Length, Grey",$39.99,,"Damask Your package will include 2 gradient damask blackout curtains, each curtain panel measures 52 x 84 inches. 8 sliver grommets (1.6-inch inner diameter) of each panel make the curtains easy to install and slide and suitable for most standard rods in the market. These ombre blackout curtains are made of durable polyester fabric. It can block most of sunlight and UV rays. They can also insulate summer heat and winter chill, balance room temperature to save spends in energy costs. Protecting furniture from color shading and utmost privacy. Thermal curtains are good for night shifts, late sleepers and afternoon naps. The depth of the curtain color gradually becomes darker from top to bottom. Elegant damask pattern with natural gradient effect on the front of the curtain (and the back is white solid color) will add a unique luxury view to your home, bedroom, living room, dining room and other rooms. Our medallion patterned blackout curtains with premium workmanship are color resistant and tear resistant, feature quality stitch work, inspected to ensure no loose threads, all seams and hem aligned. These room darkening curtains are machine washable in cold water, gentle cycle, tumble dry on low, do not bleach, low temperature ironing if needed.","Recycled materials
Contains at least 95% recycled material.
As certified by
Recycled Claim Standard 100",4.5 out of 5 stars,"4,448 ratings",https://www.amazon.com/-/zh/dp/B08C2DXGP6/ref=sr_1_54?dib=eyJ2IjoiMSJ9.EcJxtr1fMlYbs-9VcX7IdWKNyGFh5V63cy1L4GjWQ9MinG_knYgeKqAEVirLPHx4n1NoALYH7KtafMkyb96ZAOthahIuYn04sxMB0DrGHXVLNfDDlMdUjMs62krZLCfzOKuzoY9Au_oNJLJMqgv1XHM1T-epf34anShYJ0POFAA.17TUNv5bERLh64hTY4OrejiwFkijZpStvLJhaialcNo&dib_tag=se&qid=1719041131&sr=8-54&srs=21411242011,B08C2DXGP6
"DWCN Faux Linen Grey Ombre Sheer Curtains - Gradient Semi Voile Grommet Top Window Curtains for Bedroom and Living Room, Set of 2 Panels, 52 x 84 Inches Long",$14.95,,"Your package will include 2 gradient grey faux linen sheer curtains, each panel measuring 52 W by 84 L for a total size of 104 W x 84 L inch, 8 anti-rust silver grommets(1.6 inch inner diameter) at the top and material is high quality, fit well to 1.5 inches diameter curtain rod. These faux linen ombre sheer curtains are woven from chemical free 100-percent tear resistant and durable polyester. Lightweight and gorgeous, our panels could hang separately or paired with other blackout curtains, they are blend in beautifully. Perfect for any living room, bedroom, dining room and office. Our gradient sheer curtains have a unique ombre effect, the depth of color at the bottom that gradually shallows at the top to a lighter color. You are able to catch many accent colors for your room with these ombre curtains. They are much more decorative than plain white sheers. The faux linen gradient sheer curtains are light and airy, giving just the right balance of privacy and light, they help keep the sunlight from being so strong, but still let some light come in. Bring you a different experience. These ombre sheer curtain panels are machine washable in cold water, gentle cycle, tumble dry on low, hand wash (recommended), do not bleach, low temperature ironing.","Recycled materials
Contains at least 95% recycled material.
As certified by
Recycled Claim Standard 100",4.5 out of 5 stars,"3,551 ratings",https://www.amazon.com/-/zh/dp/B087P9ZZ5W/ref=sr_1_55?dib=eyJ2IjoiMSJ9.EcJxtr1fMlYbs-9VcX7IdWKNyGFh5V63cy1L4GjWQ9MinG_knYgeKqAEVirLPHx4n1NoALYH7KtafMkyb96ZAOthahIuYn04sxMB0DrGHXVLNfDDlMdUjMs62krZLCfzOKuzoY9Au_oNJLJMqgv1XHM1T-epf34anShYJ0POFAA.17TUNv5bERLh64hTY4OrejiwFkijZpStvLJhaialcNo&dib_tag=se&qid=1719041131&sr=8-55&srs=21411242011,B087P9ZZ5W
Amazon Essentials Women's Classic-Fit Sleeveless Polar Soft Fleece Vest (Available in Plus Size),$27.99,,,"Recycled materials
This product has sustainability features recognized by trusted certifications.
As certified by
Recycled Claim Standard 100

Recycled materials
Contains at least 95% recycled material.
As certified by
Recycled Claim Standard 100",4.5 out of 5 stars,"17,520 ratings",https://www.amazon.com/-/zh/dp/B097F3449X/ref=sr_1_56?dib=eyJ2IjoiMSJ9.EcJxtr1fMlYbs-9VcX7IdWKNyGFh5V63cy1L4GjWQ9MinG_knYgeKqAEVirLPHx4n1NoALYH7KtafMkyb96ZAOthahIuYn04sxMB0DrGHXVLNfDDlMdUjMs62krZLCfzOKuzoY9Au_oNJLJMqgv1XHM1T-epf34anShYJ0POFAA.17TUNv5bERLh64hTY4OrejiwFkijZpStvLJhaialcNo&dib_tag=se&qid=1719041131&sr=8-56&srs=21411242011,B097F3449X
"DWCN White 100% Blackout Curtains 84 Inches Long for Living Room Thermal Insulated Light & Heat Blocking Full Room Darkening Noise Reducing Grommet 2 Panels Curtain (White,52"" W x 84"" L)",$32.99,,"[EASY TO INSTALL] 2 panels are included with grommet design, each curtains is measures 52 Inch wide by 84 Inch long. The rust-proof silver grommet per panel measures 1.6 inch inner diameter each and fit for almost rods in home. [100% BLACKOUT EFFECT] The white curtains are made of 2 layers fabric to ensure blackout all light from outside,darkening your room no matter in day and night.Also, it will provide you a good sleep environment. [ENERGY SAVING & SOUNDPROOF] The 2 layers curtains will insulate the sunlight from outside and keep your room cool at any time at summer while absorb thermal at winter to make your room warm.Heavy fabirc could help reduce noise and protect privicy. [2 LAYER FABRIC] Adopting 2 layer design. The surface layer is soft and durable in daily use. The inner layer are made of black linen with grid pattern which let your decoration more unique [CARE INSTRUCTION] Machine washable in iron on low heat at fabric side.Do not bleach and do not tumble dry.","Recycled materials
Contains at least 95% recycled material.
As certified by
Recycled Claim Standard 100",4.5 out of 5 stars,426 ratings,https://www.amazon.com/-/zh/dp/B0B8CNYT57/ref=sr_1_58?dib=eyJ2IjoiMSJ9.EcJxtr1fMlYbs-9VcX7IdWKNyGFh5V63cy1L4GjWQ9MinG_knYgeKqAEVirLPHx4n1NoALYH7KtafMkyb96ZAOthahIuYn04sxMB0DrGHXVLNfDDlMdUjMs62krZLCfzOKuzoY9Au_oNJLJMqgv1XHM1T-epf34anShYJ0POFAA.17TUNv5bERLh64hTY4OrejiwFkijZpStvLJhaialcNo&dib_tag=se&qid=1719041131&sr=8-58&srs=21411242011,B0B8CNYT57
"MATEPROX Magnetic Clear Cases for iPhone 15 Case, Compatible with MagSafe,Transparent Shockproof Thin Slim Bumper Phone Cover 6.1"" 2023-Magnetic Pink",$16.99,,"âThis cell phone case is only compatible with iPhone 15 (2023 release-2 cameras) 6.1 inch. Support wireless chargingï¼universal to all car mounts. â?Built-in strong magnets, automatically aligned with the magnetic charger safely. Compatible with MagSafe wireless charging and other accessories; Qi-certified wireless charging and car magnetic mount. â?Clear, slim, thin, sleek, stylish, pocket-friendly. Made with hard PC and soft TPE bumper, which will not scratch your Phone and is very easy to install and take off. Slim design, ultra transparent and Anti-Yellow back. â?.5mm raised lip camera lens protection, 2.5mm raised screen protection.It can protect your screen and camera when it on the ground and from drops. â?MATEPROX will provide olifetime free replacement service. If you encounter any problem, such as wrong size, magnet problem, shipping problem, wear and tear, getting dirty ect.. Please feel free to contact us at any time.","Recycled materials
Contains at least 95% recycled material.
As certified by
Recycled Claim Standard 100",4.7 out of 5 stars,83 ratings,https://www.amazon.com/-/zh/dp/B0CD7CJ9Z8/ref=sr_1_59?dib=eyJ2IjoiMSJ9.EcJxtr1fMlYbs-9VcX7IdWKNyGFh5V63cy1L4GjWQ9MinG_knYgeKqAEVirLPHx4n1NoALYH7KtafMkyb96ZAOthahIuYn04sxMB0DrGHXVLNfDDlMdUjMs62krZLCfzOKuzoY9Au_oNJLJMqgv1XHM1T-epf34anShYJ0POFAA.17TUNv5bERLh64hTY4OrejiwFkijZpStvLJhaialcNo&dib_tag=se&qid=1719041131&sr=8-59&srs=21411242011,B0CD7CJ9Z8
Amazon Essentials Men's Classic-Fit Stretch Golf Pant (Available in Big & Tall),$36.99,,,"Recycled materials
This product has sustainability features recognized by trusted certifications.
As certified by
Global Recycled Standard   Recycled Claim Standard 100   Global Recycled Standard   Global Recycled Standard   OEKO-TEX STANDARD 100

Recycled materials
Contains at least 50% recycled material.
As certified by
Global Recycled Standard   Recycled Claim Standard 100   Global Recycled Standard   Global Recycled Standard   OEKO-TEX STANDARD 100",4.3 out of 5 stars,"19,445 ratings",https://www.amazon.com/-/zh/dp/B096YKHC1Z/ref=sr_1_65?dib=eyJ2IjoiMSJ9.rtyNiZhOhQihpkiJyirNED1n7tcNsdK6sHl2xpO-9pCM4MmTAxBd0VE5jX_EzQ2BMK2eGtizb19IL8Hlc8JAcQ.ul7UQVcQuUcMieSH6gcUrZxnY7Gtztyb-X8ZVJQ1HRo&dib_tag=se&qid=1719041186&sr=8-65&srs=21411242011,B096YKHC1Z
